State,District,Schooltype,Schoolrating,SchoolName,Count
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,ARVADA HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,ALAMEDA HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,A - Grade Schools,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,A - Grade Schools,MONTESSORI PEAKS CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,A - Grade Schools,EVERGREEN MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,OBERON JUNIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,MANNING OPTIONS SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,EXCEL ACADEMY CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,BEAR CREEK K-8 SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,WAYNE CARLE MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,B - Grade Schools,DUNSTAN MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,WEST JEFFERSON MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,WOODROW WILSON CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,SUMMIT RIDGE MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,DEER CREEK MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,COLLEGIATE ACADEMY OF COLORADO,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,NORTH ARVADA MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,MOUNTAIN PHOENIX COMMUNITY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,MOORE MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,MANDALAY MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,FREE HORIZON MONTESSORI CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,FALCON BLUFFS MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,DRAKE JUNIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,CARMODY MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,BELL MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,ARVADA K-8,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,WHEAT RIDGE 5-8,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,JEFFERSON COUNTY OPEN SECONDARY,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,O'CONNELL MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,LINCOLN CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,KEN CARYL MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,EVERITT MIDDLE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,C - Grade Schools,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,D - Grade Schools,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Middle Schools,D - Grade Schools,CREIGHTON MIDDLE SCHOOL,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Elementary Schools,C - Grade Schools,PIONEER RIDGE ELEMENTARY SCHOOL,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Elementary Schools,C - Grade Schools,LETFORD ELEMENTARY SCHOOL,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Elementary Schools,C - Grade Schools,KNOWLEDGE QUEST ACADEMY,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Elementary Schools,F - Grade Schools,MILLIKEN ELEMENTARY SCHOOL,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,High Schools,C - Grade Schools,ROOSEVELT HIGH SCHOOL,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Middle Schools,B - Grade Schools,KNOWLEDGE QUEST ACADEMY,1
Colorado,JOHNSTOWN-MILLIKEN RE-5J,Middle Schools,C - Grade Schools,MILLIKEN MIDDLE SCHOOL,1
Colorado,JULESBURG RE-1,Elementary Schools,C - Grade Schools,JULESBURG ELEMENTARY SCHOOL,1
Colorado,JULESBURG RE-1,High Schools,B - Grade Schools,JULESBURG HIGH SCHOOL,1
Colorado,JULESBURG RE-1,High Schools,F - Grade Schools,INSIGHT SCHOOL OF COLORADO AT JULESBURG,1
Colorado,JULESBURG RE-1,Middle Schools,B - Grade Schools,JULESBURG HIGH SCHOOL,1
Colorado,KARVAL RE-23,Elementary Schools,F - Grade Schools,KARVAL ONLINE EDUCATION,1
Colorado,KARVAL RE-23,High Schools,F - Grade Schools,KARVAL ONLINE EDUCATION,1
Colorado,KARVAL RE-23,Middle Schools,C - Grade Schools,KARVAL JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,KARVAL RE-23,Middle Schools,D - Grade Schools,KARVAL ONLINE EDUCATION,1
Colorado,KEENESBURG RE-3(J),Elementary Schools,C - Grade Schools,HOFF ELEMENTARY SCHOOL,1
Colorado,KEENESBURG RE-3(J),Elementary Schools,C - Grade Schools,HUDSON ELEMENTARY SCHOOL,1
Colorado,KEENESBURG RE-3(J),Elementary Schools,C - Grade Schools,LOCHBUIE ELEMENTARY SCHOOL,1
Colorado,KEENESBURG RE-3(J),Elementary Schools,F - Grade Schools,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,1
Colorado,KEENESBURG RE-3(J),High Schools,D - Grade Schools,WELD CENTRAL SENIOR HIGH SCHOOL,1
Colorado,KEENESBURG RE-3(J),Middle Schools,C - Grade Schools,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,1
Colorado,KEENESBURG RE-3(J),Middle Schools,C - Grade Schools,WELD CENTRAL JUNIOR HIGH SCHOOL,1
Colorado,KIM REORGANIZED 88,Elementary Schools,C - Grade Schools,KIM ELEMENTARY SCHOOL,1
Colorado,KIM REORGANIZED 88,High Schools,B - Grade Schools,KIM UNDIVIDED HIGH SCHOOL,1
Colorado,KIM REORGANIZED 88,Middle Schools,C - Grade Schools,KIM UNDIVIDED HIGH SCHOOL,1
Colorado,KIOWA C-2,Elementary Schools,C - Grade Schools,KIOWA ELEMENTARY SCHOOL,1
Colorado,KIOWA C-2,High Schools,A - Grade Schools,KIOWA HIGH SCHOOL,1
Colorado,KIOWA C-2,Middle Schools,B - Grade Schools,KIOWA MIDDLE SCHOOL,1
Colorado,KIT CARSON R-1,Elementary Schools,C - Grade Schools,KIT CARSON ELEMENTARY SCHOOL,1
Colorado,KIT CARSON R-1,High Schools,D - Grade Schools,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,KIT CARSON R-1,Middle Schools,F - Grade Schools,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LA VETA RE-2,Elementary Schools,C - Grade Schools,LA VETA ELEMENTARY SCHOOL,1
Colorado,LA VETA RE-2,High Schools,C - Grade Schools,LA VETA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LA VETA RE-2,Middle Schools,F - Grade Schools,LA VETA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LAKE COUNTY R-1,Elementary Schools,F - Grade Schools,WESTPARK ELEMENTARY SCHOOL,1
Colorado,LAKE COUNTY R-1,Elementary Schools,F - Grade Schools,LAKE COUNTY MIDDLE SCHOOL,1
Colorado,LAKE COUNTY R-1,High Schools,B - Grade Schools,LAKE COUNTY HIGH SCHOOL,1
Colorado,LAKE COUNTY R-1,Middle Schools,D - Grade Schools,LAKE COUNTY MIDDLE SCHOOL,1
Colorado,LAMAR RE-2,Elementary Schools,D - Grade Schools,PARKVIEW ELEMENTARY SCHOOL,1
Colorado,LAMAR RE-2,Elementary Schools,D - Grade Schools,ALTA VISTA CHARTER SCHOOL,1
Colorado,LAMAR RE-2,High Schools,C - Grade Schools,LAMAR HIGH SCHOOL,1
Colorado,LAMAR RE-2,Middle Schools,C - Grade Schools,LAMAR MIDDLE SCHOOL,1
Colorado,LAS ANIMAS RE-1,Elementary Schools,F - Grade Schools,LAS ANIMAS ELEMENTARY SCHOOL,1
Colorado,LAS ANIMAS RE-1,High Schools,D - Grade Schools,LAS ANIMAS HIGH SCHOOL,1
Colorado,LAS ANIMAS RE-1,Middle Schools,F - Grade Schools,LAS ANIMAS MIDDLE SCHOOL,1
Colorado,LEWIS-PALMER 38,Elementary Schools,B - Grade Schools,PRAIRIE WINDS ELEMENTARY SCHOOL,1
Colorado,LEWIS-PALMER 38,Elementary Schools,B - Grade Schools,LEWIS-PALMER ELEMENTARY SCHOOL,1
Colorado,LEWIS-PALMER 38,Elementary Schools,B - Grade Schools,RAY E KILMER ELEMENTARY SCHOOL,1
Colorado,LEWIS-PALMER 38,Elementary Schools,C - Grade Schools,MONUMENT CHARTER ACADEMY,1
Colorado,LEWIS-PALMER 38,Elementary Schools,C - Grade Schools,BEAR CREEK ELEMENTARY SCHOOL,1
Colorado,LEWIS-PALMER 38,Elementary Schools,C - Grade Schools,PALMER LAKE ELEMENTARY SCHOOL,1
Colorado,LEWIS-PALMER 38,High Schools,C - Grade Schools,PALMER RIDGE HIGH SCHOOL,1
Colorado,LEWIS-PALMER 38,High Schools,C - Grade Schools,LEWIS-PALMER HIGH SCHOOL,1
Colorado,LEWIS-PALMER 38,Middle Schools,C - Grade Schools,LEWIS-PALMER MIDDLE SCHOOL,1
Colorado,LEWIS-PALMER 38,Middle Schools,C - Grade Schools,MONUMENT CHARTER ACADEMY,1
Colorado,LIBERTY J-4,Elementary Schools,F - Grade Schools,LIBERTY ELEMENTARY SCHOOL,1
Colorado,LIBERTY J-4,High Schools,B - Grade Schools,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LIBERTY J-4,Middle Schools,C - Grade Schools,LIBERTY JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LIMON RE-4J,Elementary Schools,C - Grade Schools,LIMON ELEMENTARY SCHOOL,1
Colorado,LIMON RE-4J,Elementary Schools,D - Grade Schools,LIMON JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LIMON RE-4J,High Schools,B - Grade Schools,LIMON JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LIMON RE-4J,Middle Schools,B - Grade Schools,LIMON JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,RUNYON ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,LOIS LENSKI ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,WILDER ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,PEABODY ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,EAST ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,FRANKLIN ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,B - Grade Schools,LITTLETON PREP CHARTER SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,SANDBURG ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,LITTLETON ACADEMY,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,MOODY ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,TWAIN ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,HIGHLAND ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,1
Colorado,LITTLETON 6,Elementary Schools,C - Grade Schools,HOPKINS ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,Elementary Schools,D - Grade Schools,FIELD ELEMENTARY SCHOOL,1
Colorado,LITTLETON 6,High Schools,B - Grade Schools,ARAPAHOE HIGH SCHOOL,1
Colorado,LITTLETON 6,High Schools,C - Grade Schools,LITTLETON HIGH SCHOOL,1
Colorado,LITTLETON 6,High Schools,C - Grade Schools,HERITAGE HIGH SCHOOL,1
Colorado,LITTLETON 6,Middle Schools,B - Grade Schools,LITTLETON PREP CHARTER SCHOOL,1
Colorado,LITTLETON 6,Middle Schools,B - Grade Schools,LITTLETON ACADEMY,1
Colorado,LITTLETON 6,Middle Schools,B - Grade Schools,NEWTON MIDDLE SCHOOL,1
Colorado,LITTLETON 6,Middle Schools,C - Grade Schools,JOHN WESLEY POWELL MIDDLE SCHOOL,1
Colorado,LITTLETON 6,Middle Schools,C - Grade Schools,GODDARD MIDDLE SCHOOL,1
Colorado,LITTLETON 6,Middle Schools,C - Grade Schools,EUCLID MIDDLE SCHOOL,1
Colorado,LONE STAR 101,Elementary Schools,C - Grade Schools,LONE STAR MIDDLE SCHOOL,1
Colorado,LONE STAR 101,Elementary Schools,F - Grade Schools,LONE STAR ELEMENTARY SCHOOL,1
Colorado,LONE STAR 101,High Schools,C - Grade Schools,LONE STAR UNDIVIDED HIGH SCHOOL,1
Colorado,LONE STAR 101,Middle Schools,C - Grade Schools,LONE STAR MIDDLE SCHOOL,1
Colorado,MANCOS RE-6,Elementary Schools,C - Grade Schools,MANCOS ELEMENTARY SCHOOL,1
Colorado,MANCOS RE-6,High Schools,B - Grade Schools,MANCOS HIGH SCHOOL,1
Colorado,MANCOS RE-6,Middle Schools,C - Grade Schools,MANCOS MIDDLE SCHOOL,1
Colorado,MANITOU SPRINGS 14,Elementary Schools,C - Grade Schools,UTE PASS ELEMENTARY SCHOOL,1
Colorado,MANITOU SPRINGS 14,Elementary Schools,C - Grade Schools,MANITOU SPRINGS ELEMENTARY SCHOOL,1
Colorado,MANITOU SPRINGS 14,High Schools,C - Grade Schools,MANITOU SPRINGS HIGH SCHOOL,1
Colorado,MANITOU SPRINGS 14,Middle Schools,C - Grade Schools,MANITOU SPRINGS MIDDLE SCHOOL,1
Colorado,MANZANOLA 3J,Elementary Schools,C - Grade Schools,MANZANOLA ELEMENTARY SCHOOL,1
Colorado,MANZANOLA 3J,High Schools,F - Grade Schools,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,MANZANOLA 3J,Middle Schools,F - Grade Schools,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,MAPLETON 1,Elementary Schools,A - Grade Schools,ADVENTURE ELEMENTARY,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,EXPLORE ELEMENTARY,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,VALLEY VIEW K-8,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,ACHIEVE ACADEMY,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,MEADOW COMMUNITY SCHOOL,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,MONTEREY COMMUNITY SCHOOL,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,CLAYTON PARTNERSHIP SCHOOL,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,YORK INTERNATIONAL,1
Colorado,MAPLETON 1,Elementary Schools,C - Grade Schools,GLOBAL LEADERSHIP ACADEMY,1
Colorado,MAPLETON 1,Elementary Schools,D - Grade Schools,WELBY MONTESSORI SCHOOL,1
Colorado,MAPLETON 1,Elementary Schools,D - Grade Schools,COLORADO CONNECTIONS ACADEMY,1
Colorado,MAPLETON 1,High Schools,A - Grade Schools,YORK INTERNATIONAL,1
Colorado,MAPLETON 1,High Schools,A - Grade Schools,GLOBAL LEADERSHIP ACADEMY,1
Colorado,MAPLETON 1,High Schools,B - Grade Schools,MAPLETON EARLY COLLEGE HIGH SCHOOL,1
Colorado,MAPLETON 1,High Schools,B - Grade Schools,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,1
Colorado,MAPLETON 1,High Schools,C - Grade Schools,ACADEMY HIGH SCHOOL,1
Colorado,MAPLETON 1,High Schools,C - Grade Schools,COLORADO CONNECTIONS ACADEMY,1
Colorado,MAPLETON 1,Middle Schools,B - Grade Schools,MEADOW COMMUNITY SCHOOL,1
Colorado,MAPLETON 1,Middle Schools,B - Grade Schools,VALLEY VIEW K-8,1
Colorado,MAPLETON 1,Middle Schools,C - Grade Schools,MONTEREY COMMUNITY SCHOOL,1
Colorado,MAPLETON 1,Middle Schools,C - Grade Schools,ACHIEVE ACADEMY,1
Colorado,MAPLETON 1,Middle Schools,C - Grade Schools,YORK INTERNATIONAL,1
Colorado,MAPLETON 1,Middle Schools,C - Grade Schools,GLOBAL LEADERSHIP ACADEMY,1
Colorado,MAPLETON 1,Middle Schools,D - Grade Schools,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,1
Colorado,MAPLETON 1,Middle Schools,D - Grade Schools,COLORADO CONNECTIONS ACADEMY,1
Colorado,MAPLETON 1,Middle Schools,D - Grade Schools,CLAYTON PARTNERSHIP SCHOOL,1
Colorado,MC CLAVE RE-2,Elementary Schools,B - Grade Schools,MC CLAVE ELEMENTARY SCHOOL,1
Colorado,MC CLAVE RE-2,High Schools,B - Grade Schools,MC CLAVE UNDIVIDED HIGH SCHOOL,1
Colorado,MC CLAVE RE-2,Middle Schools,C - Grade Schools,MC CLAVE UNDIVIDED HIGH SCHOOL,1
Colorado,MEEKER RE1,Elementary Schools,C - Grade Schools,MEEKER ELEMENTARY SCHOOL,1
Colorado,MEEKER RE1,High Schools,C - Grade Schools,MEEKER HIGH SCHOOL,1
Colorado,MEEKER RE1,Middle Schools,C - Grade Schools,BARONE MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,A - Grade Schools,SCENIC ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,A - Grade Schools,NISLEY ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,A - Grade Schools,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,A - Grade Schools,APPLETON ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,POMONA ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,NEW EMERSON SCHOOL AT COLUMBUS,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,DUAL IMMERSION ACADEMY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,CHIPETA ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,BROADWAY ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,PEAR PARK ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,B - Grade Schools,CLIFTON ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,THUNDER MOUNTAIN ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,WINGATE ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,TOPE ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,ROCKY MOUNTAIN ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,FRUITVALE ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,DOS RIOS ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,CHATFIELD ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,SHELLEDY ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,ORCHARD AVENUE ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,C - Grade Schools,LOMA ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,D - Grade Schools,MESA VIEW ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,D - Grade Schools,RIM ROCK ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,D - Grade Schools,TAYLOR ELEMENTARY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Elementary Schools,D - Grade Schools,INDEPENDENCE ACADEMY,1
Colorado,MESA COUNTY VALLEY 51,High Schools,A - Grade Schools,PALISADE HIGH SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,High Schools,B - Grade Schools,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,1
Colorado,MESA COUNTY VALLEY 51,High Schools,B - Grade Schools,FRUITA MONUMENT HIGH SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,High Schools,C - Grade Schools,GRAND JUNCTION HIGH SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,High Schools,C - Grade Schools,CENTRAL HIGH SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,A - Grade Schools,GATEWAY SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,A - Grade Schools,BOOKCLIFF MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,A - Grade Schools,FRUITA MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,B - Grade Schools,REDLANDS MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,B - Grade Schools,WEST MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,B - Grade Schools,ORCHARD MESA MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,B - Grade Schools,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,B - Grade Schools,INDEPENDENCE ACADEMY,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,C - Grade Schools,EAST MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,C - Grade Schools,MOUNT GARFIELD MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,C - Grade Schools,GRAND MESA MIDDLE SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,C - Grade Schools,FRUITA 8/9 SCHOOL,1
Colorado,MESA COUNTY VALLEY 51,Middle Schools,F - Grade Schools,GRANDE RIVER VIRTUAL ACADEMY,1
Colorado,MIAMI/YODER 60 JT,Elementary Schools,C - Grade Schools,MIAMI/YODER ELEMENTARY SCHOOL,1
Colorado,MIAMI/YODER 60 JT,High Schools,B - Grade Schools,MIAMI-YODER SENIOR HIGH SCHOOL,1
Colorado,MIAMI/YODER 60 JT,Middle Schools,D - Grade Schools,MIAMI-YODER JUNIOR HIGH SCHOOL,1
Colorado,MOFFAT 2,Elementary Schools,C - Grade Schools,CRESTONE CHARTER SCHOOL,1
Colorado,MOFFAT 2,Elementary Schools,F - Grade Schools,MOFFAT ELEMENTARY SCHOOL,1
Colorado,MOFFAT 2,High Schools,A - Grade Schools,CRESTONE CHARTER SCHOOL,1
Colorado,MOFFAT 2,High Schools,D - Grade Schools,MOFFAT SENIOR HIGH SCHOOL,1
Colorado,MOFFAT 2,Middle Schools,A - Grade Schools,CRESTONE CHARTER SCHOOL,1
Colorado,MOFFAT 2,Middle Schools,B - Grade Schools,MOFFAT MIDDLE SCHOOL,1
Colorado,MOFFAT COUNTY RE:NO 1,Elementary Schools,B - Grade Schools,SANDROCK ELEMENTARY,1
Colorado,MOFFAT COUNTY RE:NO 1,Elementary Schools,C - Grade Schools,RIDGEVIEW ELEMENTARY SCHOOL,1
Colorado,MOFFAT COUNTY RE:NO 1,Elementary Schools,C - Grade Schools,EAST ELEMENTARY SCHOOL,1
Colorado,MOFFAT COUNTY RE:NO 1,Elementary Schools,F - Grade Schools,SUNSET ELEMENTARY SCHOOL,1
Colorado,MOFFAT COUNTY RE:NO 1,High Schools,D - Grade Schools,MOFFAT COUNTY HIGH SCHOOL,1
Colorado,MOFFAT COUNTY RE:NO 1,Middle Schools,C - Grade Schools,CRAIG MIDDLE SCHOOL,1
Colorado,MONTE VISTA C-8,Elementary Schools,C - Grade Schools,BILL METZ ELEMENTARY SCHOOL,1
Colorado,MONTE VISTA C-8,High Schools,C - Grade Schools,MONTE VISTA ON-LINE ACADEMY,1
Colorado,MONTE VISTA C-8,High Schools,C - Grade Schools,MONTE VISTA SENIOR HIGH SCHOOL,1
Colorado,MONTE VISTA C-8,Middle Schools,D - Grade Schools,MONTE VISTA MIDDLE SCHOOL,1
Colorado,MONTE VISTA C-8,Middle Schools,F - Grade Schools,MONTE VISTA ON-LINE ACADEMY,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,B - Grade Schools,PLEASANT VIEW ELEMENTARY SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,C - Grade Schools,LEWIS-ARRIOLA ELEMENTARY SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,C - Grade Schools,BATTLE ROCK CHARTER SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,C - Grade Schools,MESA ELEMENTARY SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,C - Grade Schools,MANAUGH ELEMENTARY SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Elementary Schools,D - Grade Schools,KEMPER ELEMENTARY SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,High Schools,D - Grade Schools,MONTEZUMA-CORTEZ HIGH SCHOOL,1
Colorado,MONTEZUMA-CORTEZ RE-1,Middle Schools,B - Grade Schools,CORTEZ MIDDLE SCHOOL,1
Colorado,MONTROSE COUNTY RE-1J,Elementary Schools,B - Grade Schools,OAK GROVE ELEMENTARY SCHOOL,1
